time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
927300,2021-09-06 03:03:25,47.572846933675,-122.626741557568,174.212604,175.2952812,16.627834521592,191.92311572159,83.66142,0,62.67552694,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.5, 0.4, -0.5,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,191.92311572159,174.212604,6,P-GPS,
927400,2021-09-06 03:03:25,47.5728468482278,-122.626741736367,176.509192,177.5918692,16.627834521592,194.21970372159,83.66142,0,62.658138488,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, 0.3, -0.9,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,194.21970372159,176.509192,6,P-GPS,
927500,2021-09-06 03:03:25,47.5728469171407,-122.62674189222,178.477696,179.5603732,16.627834521592,196.18820772159,83.66142,0,62.693243476,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, 0.1, -1.3,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,196.18820772159,178.477696,6,P-GPS,
927600,2021-09-06 03:03:25,47.5728471608372,-122.626742070251,180.774284,181.8569612,16.627834521592,198.48479572159,83.66142,0,62.791012508,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, -0.3, -0.8,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,198.48479572159,180.774284,6,P-GPS,
927700,2021-09-06 03:03:25,47.5728472416753,-122.626742206492,182.742788,183.8254652,16.627834521592,200.45329972159,83.66142,0,62.829070252,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, -0.6, -0.6,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,200.45329972159,182.742788,6,P-GPS,
927800,2021-09-06 03:03:25,47.5728473447362,-122.626742607245,184.711292,185.7939692,16.627834521592,202.42180372159,83.66142,0,62.893374716,24,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, -0.7, -0.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,202.42180372159,184.711292,6,P-GPS,
927900,2021-09-06 03:03:25,47.5728474014497,-122.626742713568,186.679796,187.7624732,16.627834521592,204.39030772159,83.66142,0,62.920933772,23,5,11.041,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, -0.8, -0.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.664,3.658,3.637,0,0,0,9.262,111.92,204.39030772159,186.679796,6,P-GPS,
928000,2021-09-06 03:03:26,47.5728474884389,-122.626742859161,188.976384,190.0590612,16.627834521592,206.68689572159,83.66142,0,62.961616188,23,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, -0.6, -1,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,206.68689572159,188.976384,6,P-GPS,
928100,2021-09-06 03:03:26,47.5728475235635,-122.626742910132,190.944888,192.0275652,16.627834521592,208.65539972159,83.66142,0,62.97736422,23,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, -0.5, -1.3,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,208.65539972159,190.944888,6,P-GPS,
928200,2021-09-06 03:03:26,47.5728476150761,-122.626742923529,192.913392,193.9960692,16.627834521592,210.62390372159,83.66142,0,63.010500704,23,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, -0.2, -1.4,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,210.62390372159,192.913392,6,P-GPS,
928300,2021-09-06 03:03:26,47.5728476397148,-122.626742914214,194.881896,195.9645732,16.627834521592,212.59240772159,83.66142,0,63.01837472,24,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, -0.1, -1.4,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,212.59240772159,194.881896,6,P-GPS,
928400,2021-09-06 03:03:26,47.5728477909907,-122.626743056474,196.8504,197.9330772,16.627834521592,214.56091172159,83.66142,0,63.081366848,24,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.6, 0, -1.4,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,214.56091172159,196.8504,6,P-GPS,
928500,2021-09-06 03:03:26,47.572847824282,-122.626743030239,198.818904,199.9015812,16.627834521592,216.52941572159,83.66142,0,63.090881284,23,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.6, 0, -1.3,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,216.52941572159,198.818904,6,P-GPS,
928600,2021-09-06 03:03:26,47.5728477161323,-122.626743002823,200.787408,201.8700852,16.627834521592,218.49791972159,83.66142,0,63.05118312,23,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.6, -0.1, -1.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,218.49791972159,200.787408,6,P-GPS,
928700,2021-09-06 03:03:26,47.572847744866,-122.62674295697,202.755912,203.8385892,16.627834521592,220.46642372159,83.66142,0,63.058072884,24,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.7, -0.3, -1.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,220.46642372159,202.755912,6,P-GPS,
928800,2021-09-06 03:03:26,47.5728477061261,-122.626743061039,204.724416,205.8070932,16.627834521592,222.43492772159,83.66142,0,63.051839288,24,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.7, -0.1, -1.5,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,222.43492772159,204.724416,6,P-GPS,
928900,2021-09-06 03:03:26,47.5728477295996,-122.626742989185,206.69292,207.7755972,16.627834521592,224.40343172159,83.66142,0,63.055120128,24,5,10.87,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 0.1, -1.6,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.666,3.647,0,0,0,15.26,111.92,224.40343172159,206.69292,6,P-GPS,
929000,2021-09-06 03:03:27,47.5728476963426,-122.626742799409,208.661424,209.7441012,16.627834521592,226.37193572159,83.66142,0,63.02985766,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 0.3, -1.8,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,226.37193572159,208.661424,6,P-GPS,
929100,2021-09-06 03:03:27,47.5728477166121,-122.626742701771,210.629928,211.7126052,16.627834521592,228.34043972159,83.66142,0,63.02985766,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, 0.5, -1.9,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,228.34043972159,210.629928,6,P-GPS,
929200,2021-09-06 03:03:27,47.5728476817273,-122.626742607486,212.598432,213.6811092,16.627834521592,230.30894372159,83.66142,0,63.011156872,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, 0.5, -2,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,230.30894372159,212.598432,6,P-GPS,
929300,2021-09-06 03:03:27,47.5728477102382,-122.626742510191,214.89502,215.9776972,16.627834521592,232.60553172159,83.66142,0,63.014109628,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 0.4, -1.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,232.60553172159,214.89502,6,P-GPS,
929400,2021-09-06 03:03:27,47.5728476994438,-122.626742360446,216.863524,217.9462012,16.627834521592,234.57403572159,83.66142,0,62.999673932,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 0.5, -1.6,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,234.57403572159,216.863524,6,P-GPS,
929500,2021-09-06 03:03:27,47.5728477272694,-122.626742247044,218.832028,219.9147052,16.627834521592,236.54253972159,83.66142,0,63.001642436,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 0.9, -1.7,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,236.54253972159,218.832028,6,P-GPS,
929600,2021-09-06 03:03:27,47.5728478646496,-122.626741976226,220.800532,221.8832092,16.627834521592,238.51104372159,83.66142,0,63.030513828,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 1.1, -1.5,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,238.51104372159,220.800532,6,P-GPS,
929700,2021-09-06 03:03:27,47.5728479022073,-122.626741855522,222.769036,223.8517132,16.627834521592,240.47954772159,83.66142,0,63.035107004,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 1, -1.4,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,240.47954772159,222.769036,6,P-GPS,
929800,2021-09-06 03:03:27,47.5728478275717,-122.626741631009,224.73754,225.8202172,16.627834521592,242.44805172159,83.66142,0,62.993112252,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 1.1, -1.5,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,242.44805172159,224.73754,6,P-GPS,
929900,2021-09-06 03:03:27,47.5728478488692,-122.626741505289,226.706044,227.7887212,16.627834521592,244.41655572159,83.66142,0,62.991799916,24,5,10.977,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 1.2, -1.6,0,0,1024,1024,1684,1024,300.5,5.2,35,3.671,3.664,3.644,0,0,0,12.131,111.92,244.41655572159,226.706044,6,P-GPS,
930000,2021-09-06 03:03:28,47.5728476273098,-122.626741332186,228.674548,229.7572252,16.627834521592,246.38505972159,83.66142,0,62.902232984,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.7, 1.4, -2,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,246.38505972159,228.674548,6,P-GPS,
930100,2021-09-06 03:03:28,47.572847633221,-122.626741214713,230.643052,231.7257292,16.627834521592,248.35356372159,83.66142,0,62.895999388,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.42164,104.6, 1.6, -2.4,0,0,1024,1024,1684,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,248.35356372159,230.643052,6,P-GPS,
930200,2021-09-06 03:03:28,47.5728476288518,-122.626741053241,232.611556,233.6942332,16.627834521592,250.32206772159,83.66142,0,62.883204112,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-13.197946,104.6, 1.6, -2.2,0,0,1024,1024,1164,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,250.32206772159,232.611556,6,P-GPS,
930300,2021-09-06 03:03:28,47.5728476525139,-122.626740959883,234.58006,235.6627372,16.627834521592,252.29057172159,83.66142,0,62.885172616,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-12.974252,104.6, 1.9, -2.1,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,252.29057172159,234.58006,6,P-GPS,
930400,2021-09-06 03:03:28,47.5728478339284,-122.626740835649,236.548564,237.6312412,16.627834521592,254.25907572159,83.66142,0,62.939962644,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-12.30317,104.6, 1.9, -2.2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,254.25907572159,236.548564,6,P-GPS,
930500,2021-09-06 03:03:28,47.5728478795219,-122.626740773897,238.188984,239.2716612,16.627834521592,255.89949572159,83.66142,0,62.951445584,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-11.408394,104.6, 1.7, -2.2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,255.89949572159,238.188984,6,P-GPS,
930600,2021-09-06 03:03:28,47.572847859835,-122.626740771802,239.829404,240.9120812,16.627834521592,257.53991572159,83.66142,0,62.94455582,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-10.513618,104.7, 1.6, -2.2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,257.53991572159,239.829404,6,P-GPS,
930700,2021-09-06 03:03:28,47.5728479035095,-122.6267407309,241.469824,242.5525012,16.627834521592,259.18033572159,83.66142,0,62.957023012,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-9.618842,104.7, 1.2, -2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,259.18033572159,241.469824,6,P-GPS,
930800,2021-09-06 03:03:28,47.5728478416044,-122.626740636679,242.78216,243.8648372,16.627834521592,260.49267172159,83.66142,0,62.928807788,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-8.724066,104.7, 1.1, -1.9,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,260.49267172159,242.78216,6,P-GPS,
930900,2021-09-06 03:03:28,47.5728478734222,-122.626740598019,244.094496,245.1771732,16.627834521592,261.80500772159,83.66142,0,62.937337972,24,5,10.989,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-7.82929,104.7, 1, -2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.673,3.665,3.647,0,0,0,11.079,112.1,261.80500772159,244.094496,6,P-GPS,
931000,2021-09-06 03:03:29,47.5728481075238,-122.626740436045,245.078748,246.1286168,16.660642921592,262.78925972159,83.66142,0,63.008204116,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-6.71082,104.8, 0.6, -1.9,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,262.78925972159,245.078748,6,P-GPS,
931100,2021-09-06 03:03:29,47.5728481478057,-122.626740384344,245.734916,246.7847848,16.660642921592,263.44542772159,83.66142,0,63.018702804,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-5.816044,104.8, 0.4, -1.8,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,263.44542772159,245.734916,6,P-GPS,
931200,2021-09-06 03:03:29,47.572848188636,-122.626740327309,246.719168,247.7690368,16.660642921592,264.42967972159,83.66142,0,63.028873408,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-4.697574,104.9, 0.3, -2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,264.42967972159,246.719168,6,P-GPS,
931300,2021-09-06 03:03:29,47.5728482146797,-122.626740259329,247.375336,248.4252048,16.660642921592,265.08584772159,83.66142,0,63.033466584,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-3.802798,104.9, 0.2, -2.2,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,265.08584772159,247.375336,6,P-GPS,
931400,2021-09-06 03:03:29,47.5728482399009,-122.62674033976,247.70342,248.7532888,16.660642921592,265.41393172159,83.66142,0,63.04790228,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-2.684328,104.9, 0, -2.5,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,265.41393172159,247.70342,6,P-GPS,
931500,2021-09-06 03:03:29,47.5728482536423,-122.626740264992,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,63.047574196,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-1.565858,105, -0.2, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,266.07009972159,248.359588,6,P-GPS,
931600,2021-09-06 03:03:29,47.5728483098418,-122.626740148612,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,63.059057136,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-0.671082,105, -0.6, -2.6,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,266.07009972159,248.359588,6,P-GPS,
931700,2021-09-06 03:03:29,47.5728483202421,-122.626740034143,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,63.055120128,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,-0.223694,104.9, -1, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,35,3.71,3.705,3.694,0,0,0,11.34,112.1,266.07009972159,248.359588,6,P-GPS,
931800,2021-09-06 03:03:29,47.5728482425224,-122.626739930023,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,63.020671308,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, -1, -3.1,0,0,1024,1024,1024,1024,300.5,5.2,34,3.71,3.705,3.694,0,0,0,11.34,112.1,266.07009972159,248.359588,6,P-GPS,
931900,2021-09-06 03:03:29,47.5728482419227,-122.626739745262,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,63.007876032,24,5,10.979,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, -1.1, -3.2,0,0,1024,1024,1024,1024,300.5,5.2,34,3.71,3.705,3.694,0,0,0,11.34,112.1,266.07009972159,248.359588,6,P-GPS,
932000,2021-09-06 03:03:30,47.5728482173526,-122.626739623618,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,62.990815664,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, 0.2, -2.9,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932100,2021-09-06 03:03:30,47.5728482210021,-122.626739367537,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,62.974739548,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, 0.7, -2.6,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932200,2021-09-06 03:03:30,47.5728482231952,-122.626739004073,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,62.950789416,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, 0.8, -3.2,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932300,2021-09-06 03:03:30,47.5728482333214,-122.626738721712,248.359588,249.4094568,16.660642921592,266.07009972159,83.66142,0,62.935369468,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.8, 1.2, -3,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932400,2021-09-06 03:03:30,47.5728482566408,-122.626738457136,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0,62.925526948,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.8, 0.9, -3.6,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932500,2021-09-06 03:03:30,47.5728482884586,-122.626738157646,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0.223694,62.91666868,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0.223694,0,104.9, 1.5, -3.2,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932600,2021-09-06 03:03:30,47.5728483199851,-122.626737928682,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0.223694,62.912731672,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0.223694,0,104.9, 1.7, -3.3,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932700,2021-09-06 03:03:30,47.5728483716954,-122.626737644481,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0.223694,62.91174742,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0.223694,0,105, 2.5, -3.1,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932800,2021-09-06 03:03:30,47.5728483896176,-122.626737317613,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0,62.896327472,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.8, 2.9, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
932900,2021-09-06 03:03:30,47.5728484577594,-122.626737072903,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0,62.904201488,24,5,11.058,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.7, 3.5, -2.5,0,0,1024,1024,1024,1024,300.5,5.2,34,3.704,3.696,3.68,0,0,0,9.723,112.28,266.07009972159,248.359588,6,P-GPS,
933000,2021-09-06 03:03:31,47.5728484296083,-122.626736861285,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0,62.88057944,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.6, 3.4, -2.6,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,266.07009972159,248.359588,6,P-GPS,
933100,2021-09-06 03:03:31,47.5728484991551,-122.626736698594,248.359588,249.3766484,16.693451321592,266.07009972159,83.66142,0,62.894358968,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.6, 3.3, -2.6,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,266.07009972159,248.359588,6,P-GPS,
933200,2021-09-06 03:03:31,47.5728484299681,-122.626736498399,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.856957392,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 3.2, -2.4,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933300,2021-09-06 03:03:31,47.5728484994806,-122.626736405015,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.875330096,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 3.2, -2.2,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933400,2021-09-06 03:03:31,47.5728485645726,-122.626736277822,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.889765792,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.9, -2.5,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933500,2021-09-06 03:03:31,47.5728486342394,-122.6267362564,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.913059756,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.6, -2.6,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933600,2021-09-06 03:03:31,47.5728486716086,-122.626736114845,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.916996764,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.3, -2.7,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933700,2021-09-06 03:03:31,47.5728487424062,-122.626736123334,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.942259232,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.2, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933800,2021-09-06 03:03:31,47.5728487649373,-122.626736102369,248.031504,249.015756,16.726259721592,265.74201572159,83.66142,0,62.948820912,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.2, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.74201572159,248.031504,6,P-GPS,
933900,2021-09-06 03:03:31,47.5728488344156,-122.626736136553,247.70342,248.687672,16.726259721592,265.41393172159,83.66142,0,62.9757238,24,5,11.136,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 2.2, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.675,0,0,0,4.572,112.28,265.41393172159,247.70342,6,P-GPS,
934000,2021-09-06 03:03:32,47.5728487050198,-122.626736413466,247.70342,248.687672,16.726259721592,265.41393172159,83.66142,0,62.948164744,24,5,11.06,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.5, 1.9, -2.9,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.676,0,0,0,7.526,112.28,265.41393172159,247.70342,6,P-GPS,
934100,2021-09-06 03:03:32,47.5728487577068,-122.62673649325,247.70342,248.687672,16.726259721592,265.41393172159,83.66142,0,62.971786792,24,5,11.06,409.11472372159,391.404212,33.4646224,687.21458892,0,0,0,104.6, 2, -2.8,0,0,1024,1024,1024,1024,300.5,5.2,34,3.697,3.692,3.676,0,0,0,7.526,112.28,265.41393172159,247.70342,6,P-GPS,
